Metadata_Source,Metadata_Batch,Metadata_Plate,Metadata_PlateType
source_6,p211004CPU2OS48hw384exp031JUMP,110000295568,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000295569,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000295570,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000295571,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000295572,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000295573,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000295575,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000295576,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000295577,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000295578,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000296288,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000296289,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000296294,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000296295,COMPOUND
source_6,p211004CPU2OS48hw384exp031JUMP,110000296296,TARGET2
source_6,p211004CPU2OS48hw384exp031JUMP,110000296298,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295599,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295601,TARGET2
source_6,p211012CPU2OS48hw384exp033JUMP,110000295602,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295603,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295604,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295605,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295606,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295607,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295608,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295609,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295610,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295611,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295612,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295613,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295615,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295616,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295617,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295618,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295619,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295620,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295621,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295622,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295624,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295625,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295626,COMPOUND
source_6,p211012CPU2OS48hw384exp033JUMP,110000295627,TARGET2
source_6,p211012CPU2OS48hw384exp033JUMP,110000295629,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295503,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295504,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295505,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295506,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295507,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295508,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295509,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295510,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295511,TARGET2
source_6,p211102CPU2OS48hw384exp034JUMP,110000295539,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295541,TARGET2
source_6,p211102CPU2OS48hw384exp034JUMP,110000295542,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295543,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295544,COMPOUND
source_6,p211102CPU2OS48hw384exp034JUMP,110000295545,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000295491,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000295492,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000295493,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000295494,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000295495,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000295496,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000295497,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000295498,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000295514,TARGET2
source_6,p211109CPU2OS48hw384exp035JUMP,110000295516,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296159,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296161,TARGET2
source_6,p211109CPU2OS48hw384exp035JUMP,110000296162,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296163,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296164,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296165,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296166,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296167,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296168,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296169,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296170,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296171,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296172,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296173,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296175,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296176,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296177,COMPOUND
source_6,p211109CPU2OS48hw384exp035JUMP,110000296178,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297099,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297100,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297101,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297102,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297103,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297105,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297106,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297107,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297108,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297109,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297110,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297111,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297112,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297113,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297114,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297115,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297116,TARGET2
source_6,p211123CPU2OS48hw384exp036JUMP,110000297118,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297120,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297122,TARGET2
source_6,p211123CPU2OS48hw384exp036JUMP,110000297123,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297124,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297125,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297126,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297127,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297128,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297130,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297131,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297132,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297133,COMPOUND
source_6,p211123CPU2OS48hw384exp036JUMP,110000297134,COMPOUND
source_7,20210719_Run1,CP1-SC1-01,COMPOUND
source_7,20210719_Run1,CP1-SC1-04,COMPOUND
source_7,20210719_Run1,CP1-SC1-05,COMPOUND
source_7,20210719_Run1,CP1-SC1-06,COMPOUND
source_7,20210719_Run1,CP1-SC1-07,COMPOUND
source_7,20210719_Run1,CP1-SC1-08,COMPOUND
source_7,20210719_Run1,CP1-SC1-09,COMPOUND
source_7,20210719_Run1,CP1-SC1-10,COMPOUND
source_7,20210719_Run1,CP1-SC1-11,COMPOUND
source_7,20210719_Run1,CP1-SC1-12,COMPOUND
source_7,20210719_Run1,CP1-SC1-13,COMPOUND
source_7,20210719_Run1,CP1-SC1-14,COMPOUND
source_7,20210719_Run1,CP1-SC1-15,COMPOUND
source_7,20210719_Run1,CP1-SC1-16,COMPOUND
source_7,20210719_Run1,CP1-SC1-17,COMPOUND
source_7,20210719_Run1,CP1-SC1-18,COMPOUND
source_7,20210719_Run1,CP1-SC1-19,COMPOUND
source_7,20210719_Run1,CP1-SC1-20,COMPOUND
source_7,20210719_Run1,CP1-SC1-21,COMPOUND
source_7,20210719_Run1,CP1-SC1-22,COMPOUND
source_7,20210719_Run1,CP1-SC1-23,COMPOUND
source_7,20210719_Run1,CP1-SC1-24,COMPOUND
source_7,20210719_Run1,CP1-SC1-25,TARGET2
source_7,20210723_Run2,CP2-SC1-01,COMPOUND
source_7,20210723_Run2,CP2-SC1-02,COMPOUND
source_7,20210723_Run2,CP2-SC1-03,COMPOUND
source_7,20210723_Run2,CP2-SC1-04,COMPOUND
source_7,20210723_Run2,CP2-SC1-05,COMPOUND
source_7,20210723_Run2,CP2-SC1-06,COMPOUND
source_7,20210723_Run2,CP2-SC1-07,COMPOUND
source_7,20210723_Run2,CP2-SC1-08,COMPOUND
source_7,20210723_Run2,CP2-SC1-09,COMPOUND
source_7,20210723_Run2,CP2-SC1-10,COMPOUND
source_7,20210723_Run2,CP2-SC1-11,COMPOUND
source_7,20210723_Run2,CP2-SC1-12,COMPOUND
source_7,20210723_Run2,CP2-SC1-13,COMPOUND
source_7,20210723_Run2,CP2-SC1-14,COMPOUND
source_7,20210723_Run2,CP2-SC1-15,COMPOUND
source_7,20210723_Run2,CP2-SC1-16,COMPOUND
source_7,20210723_Run2,CP2-SC1-17,COMPOUND
source_7,20210723_Run2,CP2-SC1-18,COMPOUND
source_7,20210723_Run2,CP2-SC1-19,COMPOUND
source_7,20210723_Run2,CP2-SC1-20,COMPOUND
source_7,20210723_Run2,CP2-SC1-21,COMPOUND
source_7,20210723_Run2,CP2-SC1-22,COMPOUND
source_7,20210723_Run2,CP2-SC1-23,COMPOUND
source_7,20210723_Run2,CP2-SC1-24,COMPOUND
source_7,20210723_Run2,CP2-SC1-25,TARGET2
source_7,20210727_Run3,CP3-SC1-02,COMPOUND
source_7,20210727_Run3,CP3-SC1-03,COMPOUND
source_7,20210727_Run3,CP3-SC1-04,COMPOUND
source_7,20210727_Run3,CP3-SC1-05,COMPOUND
source_7,20210727_Run3,CP3-SC1-06,COMPOUND
source_7,20210727_Run3,CP3-SC1-07,COMPOUND
source_7,20210727_Run3,CP3-SC1-08,COMPOUND
source_7,20210727_Run3,CP3-SC1-09,COMPOUND
source_7,20210727_Run3,CP3-SC1-10,COMPOUND
source_7,20210727_Run3,CP3-SC1-11,COMPOUND
source_7,20210727_Run3,CP3-SC1-12,COMPOUND
source_7,20210727_Run3,CP3-SC1-13,COMPOUND
source_7,20210727_Run3,CP3-SC1-14,COMPOUND
source_7,20210727_Run3,CP3-SC1-15,COMPOUND
source_7,20210727_Run3,CP3-SC1-16,COMPOUND
source_7,20210727_Run3,CP3-SC1-17,COMPOUND
source_7,20210727_Run3,CP3-SC1-18,COMPOUND
source_7,20210727_Run3,CP3-SC1-19,COMPOUND
source_7,20210727_Run3,CP3-SC1-20,COMPOUND
source_7,20210727_Run3,CP3-SC1-21,COMPOUND
source_7,20210727_Run3,CP3-SC1-22,COMPOUND
source_7,20210727_Run3,CP3-SC1-23,COMPOUND
source_7,20210727_Run3,CP3-SC1-24,COMPOUND
source_7,20210727_Run3,CP3-SC1-25,TARGET2
source_7,20210727_Run3,CP6-SC1-02,COMPOUND
source_7,20210731_Run4,CP4-SC1-05,COMPOUND
source_7,20210731_Run4,CP4-SC1-06,COMPOUND
source_7,20210731_Run4,CP4-SC1-07,COMPOUND
source_7,20210731_Run4,CP4-SC1-08,COMPOUND
source_7,20210731_Run4,CP4-SC1-09,COMPOUND
source_7,20210731_Run4,CP4-SC1-10,COMPOUND
source_7,20210731_Run4,CP4-SC1-11,COMPOUND
source_7,20210731_Run4,CP4-SC1-12,COMPOUND
source_7,20210731_Run4,CP4-SC1-13,COMPOUND
source_7,20210731_Run4,CP4-SC1-14,COMPOUND
source_7,20210731_Run4,CP4-SC1-15,COMPOUND
source_7,20210731_Run4,CP4-SC1-16,COMPOUND
source_7,20210731_Run4,CP4-SC1-17,COMPOUND
source_7,20210731_Run4,CP4-SC1-19,COMPOUND
source_7,20210731_Run4,CP4-SC1-20,COMPOUND
source_7,20210731_Run4,CP4-SC1-21,COMPOUND
source_7,20210731_Run4,CP4-SC1-22,COMPOUND
source_7,20210731_Run4,CP4-SC1-23,COMPOUND
source_7,20210731_Run4,CP4-SC1-24,COMPOUND
source_7,20210731_Run4,CP4-SC1-25,TARGET2
source_7,20210731_Run4,CP6-SC1-03,COMPOUND
source_7,20210731_Run4,CP6-SC1-04,COMPOUND
source_7,20210803_Run5,CP5-SC1-01,COMPOUND
source_7,20210803_Run5,CP5-SC1-03,COMPOUND
source_7,20210803_Run5,CP5-SC1-04,COMPOUND
source_7,20210803_Run5,CP5-SC1-05,COMPOUND
source_7,20210803_Run5,CP5-SC1-06,COMPOUND
source_7,20210803_Run5,CP5-SC1-07,COMPOUND
source_7,20210803_Run5,CP5-SC1-08,COMPOUND
source_7,20210803_Run5,CP5-SC1-09,COMPOUND
source_7,20210803_Run5,CP5-SC1-10,COMPOUND
source_7,20210803_Run5,CP5-SC1-11,COMPOUND
source_7,20210803_Run5,CP5-SC1-12,COMPOUND
source_7,20210803_Run5,CP5-SC1-13,COMPOUND
source_7,20210803_Run5,CP5-SC1-14,COMPOUND
source_7,20210803_Run5,CP5-SC1-15,COMPOUND
source_7,20210803_Run5,CP5-SC1-16,COMPOUND
source_7,20210803_Run5,CP5-SC1-17,COMPOUND
source_7,20210803_Run5,CP5-SC1-18,COMPOUND
source_7,20210803_Run5,CP5-SC1-19,COMPOUND
source_7,20210803_Run5,CP5-SC1-20,COMPOUND
source_7,20210803_Run5,CP5-SC1-21,COMPOUND
source_7,20210803_Run5,CP5-SC1-22,COMPOUND
source_7,20210803_Run5,CP5-SC1-23,COMPOUND
source_7,20210803_Run5,CP5-SC1-24,COMPOUND
source_7,20210803_Run5,CP5-SC1-25,TARGET2
source_7,20210803_Run5,CP6-SC1-01,COMPOUND
source_7,20211121_Run6,CP7-SC1-01,COMPOUND
source_7,20211126_Run7,CP1-SC2-25,TARGET2
source_7,20211126_Run7,CP7-SC1-02,COMPOUND
source_7,20211126_Run7,CP8-SC1-02,COMPOUND
source_7,20211211_Run9M,CP3-SC2-24M,COMPOUND
source_7,20211211_Run9M,CP3-SC2-25M,TARGET2
source_7,20211211_Run9M,CP6-SC1-18,COMPOUND
source_7,20211211_Run9M,CP7-SC1-03,COMPOUND
source_8,J1,A1170383,COMPOUND_EMPTY
source_8,J1,A1170384,TARGET2
source_8,J1,A1170385,COMPOUND
source_8,J1,A1170386,COMPOUND
source_8,J1,A1170387,COMPOUND
source_8,J1,A1170388,COMPOUND
source_8,J1,A1170389,COMPOUND
source_8,J1,A1170390,COMPOUND
source_8,J1,A1170391,COMPOUND
source_8,J1,A1170392,COMPOUND
source_8,J1,A1170393,COMPOUND
source_8,J1,A1170394,COMPOUND
source_8,J1,A1170395,COMPOUND
source_8,J1,A1170396,COMPOUND
source_8,J1,A1170397,COMPOUND
source_8,J1,A1170398,COMPOUND
source_8,J1,A1170399,COMPOUND
source_8,J1,A1170400,COMPOUND
source_8,J1,A1170401,COMPOUND
source_8,J1,A1170402,COMPOUND
source_8,J1,A1170403,COMPOUND
source_8,J1,A1170404,COMPOUND
source_8,J1,A1170405,COMPOUND
source_8,J1,A1170406,COMPOUND
source_8,J1,A1170407,COMPOUND
source_8,J1,A1170408,COMPOUND
source_8,J1,A1170409,COMPOUND
source_8,J1,A1170410,COMPOUND
source_8,J1,A1170411,COMPOUND
source_8,J1,A1170412,COMPOUND
source_8,J1,A1170413,COMPOUND
source_8,J1,A1170414,COMPOUND
source_8,J1,A1170415,COMPOUND
source_8,J1,A1170416,COMPOUND
source_8,J1,A1170417,COMPOUND
source_8,J1,A1170418,COMPOUND
source_8,J1,A1170419,COMPOUND
source_8,J1,A1170420,COMPOUND
source_8,J1,A1170421,COMPOUND
source_8,J1,A1170422,COMPOUND_EMPTY
source_8,J1,A1170423,COMPOUND
source_8,J1,A1170424,COMPOUND
source_8,J1,A1170425,COMPOUND
source_8,J1,A1170426,COMPOUND_EMPTY
source_8,J1,A1170427,COMPOUND
source_8,J1,A1170428,COMPOUND
source_8,J1,A1170429,COMPOUND
source_8,J1,A1170430,COMPOUND
source_8,J1,A1170431,COMPOUND
source_8,J1,A1170432,COMPOUND
source_8,J1,A1170433,COMPOUND
source_8,J1,A1170434,COMPOUND_EMPTY
source_8,J2,A1170437,COMPOUND
source_8,J2,A1170438,COMPOUND
source_8,J2,A1170439,COMPOUND
source_8,J2,A1170440,COMPOUND
source_8,J2,A1170441,COMPOUND
source_8,J2,A1170442,COMPOUND
source_8,J2,A1170443,COMPOUND
source_8,J2,A1170444,COMPOUND
source_8,J2,A1170445,COMPOUND
source_8,J2,A1170446,COMPOUND
source_8,J2,A1170447,COMPOUND
source_8,J2,A1170448,COMPOUND
source_8,J2,A1170449,COMPOUND
source_8,J2,A1170450,COMPOUND
source_8,J2,A1170451,COMPOUND
source_8,J2,A1170452,COMPOUND
source_8,J2,A1170453,COMPOUND
source_8,J2,A1170454,COMPOUND
source_8,J2,A1170455,COMPOUND
source_8,J2,A1170456,COMPOUND
source_8,J2,A1170457,COMPOUND
source_8,J2,A1170458,COMPOUND
source_8,J2,A1170459,COMPOUND
source_8,J2,A1170460,COMPOUND
source_8,J2,A1170461,COMPOUND
source_8,J2,A1170462,COMPOUND
source_8,J2,A1170463,COMPOUND
source_8,J2,A1170464,COMPOUND
source_8,J2,A1170465,COMPOUND
source_8,J2,A1170466,COMPOUND
source_8,J2,A1170467,COMPOUND
source_8,J2,A1170468,COMPOUND
source_8,J2,A1170469,COMPOUND
source_8,J2,A1170470,COMPOUND
source_8,J2,A1170471,COMPOUND
source_8,J2,A1170472,COMPOUND
source_8,J2,A1170473,COMPOUND
source_8,J2,A1170474,COMPOUND
source_8,J2,A1170475,COMPOUND
source_8,J2,A1170476,COMPOUND
source_8,J2,A1170477,COMPOUND
source_8,J2,A1170478,COMPOUND
source_8,J2,A1170479,COMPOUND
source_8,J2,A1170480,COMPOUND
source_8,J2,A1170481,COMPOUND
source_8,J2,A1170482,COMPOUND
source_8,J2,A1170483,COMPOUND
source_8,J2,A1170484,COMPOUND
source_8,J2,A1170485,COMPOUND
source_8,J2,A1170486,COMPOUND
source_8,J2,A1170487,COMPOUND
source_8,J2,A1170488,COMPOUND
source_8,J2,A1170489,COMPOUND_EMPTY
source_8,J2,A1170490,TARGET2
source_8,J2,A1170491,COMPOUND
source_8,J2,A1170492,COMPOUND_EMPTY
source_8,J3,A1166126,COMPOUND_EMPTY
source_8,J3,A1166127,TARGET2
source_8,J3,A1166128,COMPOUND
source_8,J3,A1166129,COMPOUND_EMPTY
source_8,J3,A1170493,COMPOUND
source_8,J3,A1170494,COMPOUND
source_8,J3,A1170495,COMPOUND
source_8,J3,A1170496,COMPOUND
source_8,J3,A1170497,COMPOUND
source_8,J3,A1170498,COMPOUND
source_8,J3,A1170499,COMPOUND
source_8,J3,A1170500,COMPOUND
source_8,J3,A1170501,COMPOUND
source_8,J3,A1170502,COMPOUND
source_8,J3,A1170503,COMPOUND
source_8,J3,A1170504,COMPOUND
source_8,J3,A1170505,COMPOUND
source_8,J3,A1170506,COMPOUND
source_8,J3,A1170507,COMPOUND
source_8,J3,A1170508,COMPOUND
source_8,J3,A1170509,COMPOUND
source_8,J3,A1170510,COMPOUND
source_8,J3,A1170511,COMPOUND
source_8,J3,A1170512,COMPOUND_EMPTY
source_8,J3,A1170513,COMPOUND
source_8,J3,A1170514,COMPOUND
source_8,J3,A1170515,COMPOUND
source_8,J3,A1170516,COMPOUND
source_8,J3,A1170517,COMPOUND
source_8,J3,A1170518,COMPOUND
source_8,J3,A1170519,COMPOUND
source_8,J3,A1170520,COMPOUND
source_8,J3,A1170521,COMPOUND
source_8,J3,A1170522,COMPOUND
source_8,J3,A1170523,COMPOUND
source_8,J3,A1170524,COMPOUND
source_8,J3,A1170525,COMPOUND
source_8,J3,A1170526,COMPOUND
source_8,J3,A1170527,COMPOUND
source_8,J3,A1170528,COMPOUND
source_8,J3,A1170529,COMPOUND
source_8,J3,A1170530,COMPOUND
source_8,J3,A1170531,COMPOUND
source_8,J3,A1170532,COMPOUND
source_8,J3,A1170533,COMPOUND
source_8,J3,A1170534,COMPOUND
source_8,J3,A1170535,COMPOUND
source_8,J3,A1170536,COMPOUND
source_8,J3,A1170537,COMPOUND
source_8,J3,A1170538,COMPOUND
source_8,J3,A1170539,COMPOUND
source_8,J3,A1170540,COMPOUND
source_8,J3,A1170541,COMPOUND
source_8,J3,A1170542,COMPOUND
source_8,J3,A1170543,COMPOUND
source_8,J3,A1170544,COMPOUND
source_8,J4,A1166130,COMPOUND
source_8,J4,A1166131,COMPOUND
source_8,J4,A1166132,COMPOUND
source_8,J4,A1166133,COMPOUND
source_8,J4,A1166134,COMPOUND
source_8,J4,A1166135,COMPOUND
source_8,J4,A1166136,COMPOUND
source_8,J4,A1166137,COMPOUND
source_8,J4,A1166138,COMPOUND
source_8,J4,A1166139,COMPOUND
source_8,J4,A1166140,COMPOUND
source_8,J4,A1166141,COMPOUND
source_8,J4,A1166142,COMPOUND
source_8,J4,A1166143,COMPOUND
source_8,J4,A1166144,COMPOUND
source_8,J4,A1166145,COMPOUND
source_8,J4,A1166146,COMPOUND
source_8,J4,A1166147,COMPOUND
source_8,J4,A1166148,COMPOUND_EMPTY
source_8,J4,A1166149,COMPOUND_EMPTY
source_8,J4,A1166150,COMPOUND
source_8,J4,A1166151,COMPOUND
source_8,J4,A1166152,COMPOUND
source_8,J4,A1166153,COMPOUND
source_8,J4,A1166154,COMPOUND
source_8,J4,A1166155,COMPOUND
source_8,J4,A1166156,COMPOUND
source_8,J4,A1166157,COMPOUND
source_8,J4,A1166158,COMPOUND
source_8,J4,A1166159,COMPOUND
source_8,J4,A1166160,COMPOUND
source_8,J4,A1166161,COMPOUND
source_8,J4,A1166162,COMPOUND
source_8,J4,A1166163,COMPOUND
source_8,J4,A1166164,COMPOUND
source_8,J4,A1166165,COMPOUND
source_8,J4,A1166166,COMPOUND
source_8,J4,A1166167,COMPOUND
source_8,J4,A1166168,COMPOUND
source_8,J4,A1166169,COMPOUND
source_8,J4,A1166170,COMPOUND
source_8,J4,A1166171,COMPOUND
source_8,J4,A1166172,COMPOUND
source_8,J4,A1166173,COMPOUND
source_8,J4,A1166174,COMPOUND
source_8,J4,A1166175,COMPOUND
source_8,J4,A1166176,COMPOUND
source_8,J4,A1166177,COMPOUND
source_8,J4,A1166178,COMPOUND_EMPTY
source_8,J4,A1166179,TARGET2
source_8,J4,A1166180,COMPOUND
source_8,J4,A1166181,COMPOUND_EMPTY
source_9,20210824-Run5,GR00003381,COMPOUND
source_9,20210824-Run5,GR00003382,COMPOUND
source_9,20210824-Run5,GR00003383,COMPOUND
source_9,20210824-Run5,GR00003384,COMPOUND
source_9,20210824-Run5,GR00003386,COMPOUND
source_9,20210824-Run5,GR00003387,COMPOUND
source_9,20210825_Run6,GR00003390,COMPOUND
source_9,20210825_Run6,GR00003391,COMPOUND
source_9,20210825_Run6,GR00003392,COMPOUND
source_9,20210825_Run6,GR00003393,COMPOUND
source_9,20210825_Run6,GR00003394,TARGET2
source_9,20210825_Run6,GR00003395,COMPOUND
source_9,20210825_Run6,GR00003396,COMPOUND
source_9,20210825_Run6,GR00003412,COMPOUND
source_9,20210825_Run6,GR00003413,COMPOUND
source_9,20210831-Run7,GR00003330,COMPOUND
source_9,20210831-Run7,GR00003331,COMPOUND
source_9,20210831-Run7,GR00003332,COMPOUND
source_9,20210831-Run7,GR00003333,COMPOUND
source_9,20210831-Run7,GR00003334,TARGET2
source_9,20210831-Run7,GR00003335,COMPOUND
source_9,20210831-Run7,GR00003336,COMPOUND
source_9,20210831-Run7,GR00003337,COMPOUND
source_9,20210831-Run7,GR00003338,COMPOUND
source_9,20210901_Run8,GR00003313,COMPOUND
source_9,20210901_Run8,GR00003314,COMPOUND
source_9,20210901_Run8,GR00003315,COMPOUND
source_9,20210901_Run8,GR00003339,COMPOUND
source_9,20210901_Run8,GR00003340,TARGET2
source_9,20210901_Run8,GR00003341,COMPOUND
source_9,20210901_Run8,GR00003342,COMPOUND
source_9,20210901_Run8,GR00003343,COMPOUND
source_9,20210901_Run8,GR00003344,COMPOUND
source_9,20210914-Run9,GR00003296,COMPOUND
source_9,20210914-Run9,GR00003297,COMPOUND
source_9,20210914-Run9,GR00003298,COMPOUND
source_9,20210914-Run9,GR00003299,COMPOUND
source_9,20210914-Run9,GR00003300,TARGET2
source_9,20210914-Run9,GR00003301,COMPOUND
source_9,20210914-Run9,GR00003302,COMPOUND
source_9,20210914-Run9,GR00003303,COMPOUND
source_9,20210915-Run10,GR00003306,COMPOUND
source_9,20210915-Run10,GR00003307,COMPOUND
source_9,20210915-Run10,GR00003308,COMPOUND
source_9,20210915-Run10,GR00003309,COMPOUND
source_9,20210915-Run10,GR00003310,TARGET2
source_9,20210915-Run10,GR00003311,COMPOUND
source_9,20210915-Run10,GR00003316,COMPOUND
source_9,20210915-Run10,GR00003317,COMPOUND
source_9,20210915-Run10,GR00003318,COMPOUND
source_9,20210918-Run11,GR00004367,COMPOUND
source_9,20210918-Run11,GR00004368,COMPOUND
source_9,20210918-Run11,GR00004369,COMPOUND
source_9,20210918-Run11,GR00004370,COMPOUND
source_9,20210918-Run11,GR00004371,TARGET2
source_9,20210918-Run11,GR00004372,COMPOUND
source_9,20210918-Run11,GR00004373,COMPOUND
source_9,20210918-Run11,GR00004374,COMPOUND
source_9,20210918-Run11,GR00004375,COMPOUND
source_9,20210918-Run12,GR00004377,COMPOUND
source_9,20210918-Run12,GR00004378,COMPOUND
source_9,20210918-Run12,GR00004379,COMPOUND
source_9,20210918-Run12,GR00004380,COMPOUND
source_9,20210918-Run12,GR00004382,COMPOUND
source_9,20210918-Run12,GR00004383,COMPOUND
source_9,20210918-Run12,GR00004384,COMPOUND
source_9,20210918-Run12,GR00004385,COMPOUND
source_9,20211013-Run14,GR00003279,COMPOUND
source_9,20211013-Run14,GR00003280,COMPOUND
source_9,20211013-Run14,GR00003281,COMPOUND
